PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,seqName,host,samplingDate,deer_outbreak_id
-2.6612504374487047,0.2800207997247511,0.625902838425739,0.3748895790800229,-0.15899546198164088,0.1802429190148256,0.014088813365503113,1.1355802817900296,0.23581785131901267,-0.2436675749886044,0.702580821864058,3.920475055707584e-16,hCoV-19/mink/USA/WI/MP14N-157/2022-11-03,mink,2022-11-03,NA
-3.719122153008163,0.1569055014736701,0.5764439030360022,1.200678751377059,-1.123884140498175,-0.6564649515191013,-0.26971146080368275,0.4328669088974214,0.7348045545159977,-0.2953363836408147,0.6511074642022138,-1.6306400674181987e-16,hCoV-19/mink/USA/WI/MP14N-173/2022-11-03,mink,2022-11-03,NA
-3.5820933510374906,0.30503786768086305,1.2248666341126044,0.23829555597276808,0.2582637367725605,-0.5313033033417822,0.4816257773311354,-0.1459842301055673,-0.4332612470136516,-0.11769043494382744,0.8367876599659702,-1.2177758801357186e-15,hCoV-19/mink/USA/WI/MP14N-188/2022-11-03,mink,2022-11-03,NA
-4.10212144093528,-0.19605055135662428,1.2140796216250225,0.6779251620359683,-0.17644592906371748,-0.2405655005413101,-0.2648774916306785,-0.23383428155391142,0.18301017931479557,-0.2160141858486041,0.7739297551189571,1.700029006457271e-16,hCoV-19/mink/USA/WI/MP14N-198/2022-11-03,mink,2022-11-03,NA
-3.7205160623852502,-0.06943394815778466,1.3947195603291254,0.5461995217938005,0.2135929255249452,0.19259983414504311,-0.04212434173799411,-0.33808575774294863,-0.12959552328834775,-0.07746280924813626,0.9436018654203336,-7.73686670285656e-16,hCoV-19/mink/USA/WI/MP14N-223/2022-11-03,mink,2022-11-03,NA
-3.0125262342700974,-0.2339349583395919,1.027808727274591,1.002266756631541,-0.5183548986401356,0.18531401974362177,-0.3211030368333749,0.6919462460930021,0.43329578745129593,-0.1972048400902945,0.7620897679520818,9.471590178833367e-16,hCoV-19/mink/USA/WI/MP14N-230/2022-11-03,mink,2022-11-03,NA
-3.792470611659443,-0.06767607289404252,1.703734528222207,-0.3663558733185722,1.0752387020985503,-0.26934357368877315,0.37307427031592405,-0.5566523928424296,-1.206221555297602,-0.1583162145405135,0.8354916715648127,-3.4659775050016606e-15,hCoV-19/mink/USA/WI/MP15N-157/2022-11-07,mink,2022-11-07,NA
-3.2495295799668344,-0.008429907894253422,1.2829356525326354,0.05626154412349495,0.4720794529414056,-0.06378698563767282,0.191130059112479,0.25315008504371816,-0.46771139838550274,-0.18690344418920044,0.7730101295407333,-9.402201239794294e-16,hCoV-19/mink/USA/WI/MP15N-158/2022-11-07,mink,2022-11-07,NA
-3.676338508806088,0.15979894728826646,1.1634697342971725,0.427491503903222,0.19957477228442466,0.22362245062008979,-0.03052462447420317,-0.2689833071908407,-0.18194136649608147,-0.1069437975809889,0.9339103869636166,-6.626643678231403e-16,hCoV-19/mink/USA/WI/MP15N-161/2022-11-07,mink,2022-11-07,NA
-4.246242347126804,0.09600169203062947,1.0017067298788087,0.7667832122191871,-0.5052123234616168,-0.8495491246650055,-0.08340947915160107,-0.36709048064446986,-0.010955692958436012,-0.26550156477645737,0.7145174612780817,-9.679756995950584e-16,hCoV-19/mink/USA/WI/MP15N-174/2022-11-07,mink,2022-11-07,NA
-3.2495295799668344,-0.008429907894253422,1.2829356525326354,0.05626154412349495,0.4720794529414056,-0.06378698563767282,0.191130059112479,0.25315008504371816,-0.46771139838550274,-0.18690344418920044,0.7730101295407333,-9.402201239794294e-16,hCoV-19/mink/USA/WI/MP15N-175/2022-11-07,mink,2022-11-07,NA
-3.396777031087981,0.21725976450044995,1.2152509254487602,0.0366680354964143,0.581092314862222,0.15579497707881929,0.28219915903053133,0.059471460008214655,-0.2678791044454372,-0.09668592921371827,0.8899921098365752,-8.291978215169138e-16,hCoV-19/mink/USA/WI/MP15N-195/2022-11-07,mink,2022-11-07,NA
-4.10212144093528,-0.19605055135662428,1.2140796216250225,0.6779251620359683,-0.17644592906371748,-0.2405655005413101,-0.2648774916306785,-0.23383428155391142,0.18301017931479557,-0.2160141858486041,0.7739297551189571,1.700029006457271e-16,hCoV-19/mink/USA/WI/MP15N-198/2022-11-07,mink,2022-11-07,NA
-3.984601929627062,0.15062570147008292,1.0492764069554514,0.3937524207191978,-0.14699354566003592,-0.9322578145269519,0.21854712305651608,-0.05062010563353678,-0.09145119044054817,-0.25808613297950456,0.6685109877791122,-2.050443148604586e-15,hCoV-19/mink/USA/WI/MP15N-219/2022-11-07,mink,2022-11-07,NA
-3.4370315192648286,-0.014835998916165664,1.451217935100439,0.15084079587838822,0.60170272969971506,0.1231248591035004,0.2756181762040894,-0.005308451933110383,-0.21609312615006393,-0.06654262660253041,0.8991131416487866,-1.6618650899857812e-15,hCoV-19/mink/USA/WI/MP15N-223/2022-11-07,mink,2022-11-07,NA
-2.8604589250726864,0.04831827742222035,1.004742564153402,0.6037132797869499,-0.04015166725184116,0.345785484390966,0.08277076622569207,0.8550152356914741,0.5767502324549821,-0.09502795965813318,0.834532902065584,6.140921104957897e-16,hCoV-19/mink/USA/WI/MP15N-233/2022-11-07,mink,2022-11-07,NA
-4.091174511831828,0.5937765823187899,0.757935555236388,0.2657339578970158,-0.059340013138749495,-0.6850468817183547,0.3144382843978771,-0.1795293125497542,0.05588918299693901,-0.19800854930000264,0.7749494142808504,-2.050443148604586e-15,hCoV-19/mink/USA/WI/MP15N-235/2022-11-07,mink,2022-11-07,NA
-3.526990835040544,-0.061396272890455114,1.2309020243027575,0.44057045733928923,0.09834810726041127,0.006449289319077393,-0.11518431354427477,-0.07316537831147177,-0.3799658103410563,-0.19556646520182389,0.8180881479879142,-1.5785983631388945e-15,hCoV-19/mink/USA/WI/MP15N-245/2022-11-07,mink,2022-11-07,NA
-3.1225929994979706,0.22374545958612205,0.7269157164827715,0.8700509671594514,-0.42782747980667574,0.4406302290377468,-0.22206790298901863,0.5588105078024825,0.5854669928047661,-0.13515749956884188,0.8720179789292867,1.2247147740396258e-15,hCoV-19/mink/USA/WI/MP16N-159/2022-11-22,mink,2022-11-22,NA
-3.4370315192648286,-0.014835998916165664,1.451217935100439,0.15084079587838822,0.60170272969971506,0.1231248591035004,0.2756181762040894,-0.005308451933110383,-0.21609312615006393,-0.06654262660253041,0.8991131416487866,-1.6618650899857812e-15,hCoV-19/mink/USA/WI/MP16N-160/2022-11-22,mink,2022-11-22,NA
-4.205414866764515,0.23346491777366093,0.9317031038050072,0.5538457288390842,-0.09148942831231656,-9.610579729771931e-4,-0.17193682756135925,-0.3587770513342452,0.32581700280035986,-0.1577851432053946,0.8770931531129494,1.700029006457271e-16,hCoV-19/mink/USA/WI/MP16N-165/2022-11-22,mink,2022-11-22,NA
-4.205414866764515,0.23346491777366093,0.9317031038050072,0.5538457288390842,-0.09148942831231656,-9.610579729771931e-4,-0.17193682756135925,-0.3587770513342452,0.32581700280035986,-0.1577851432053946,0.8770931531129494,1.700029006457271e-16,hCoV-19/mink/USA/WI/MP16N-166/2022-11-22,mink,2022-11-22,NA
-3.5680470139851157,-0.2904995284128395,1.459509632011705,0.557574780641891,0.11050747310956893,-0.02757575529832374,-0.12796241745010234,-0.13799491951791018,-0.3316581975696567,-0.1679903745456439,0.8257552116473345,-1.4953316362920077e-15,hCoV-19/mink/USA/WI/MP16N-170/2022-11-22,mink,2022-11-22,NA
-0.7339177273978874,-0.560046868163019,-0.0658661563421558,-1.3485585454565185,1.1804828496889408,-0.8891352431382327,1.3846268256669982,0.4987802440953617,3.493308176877674,0.46311176851759767,-0.08211763673469108,-2.3002433291452462e-15,hCoV-19/Australia/NSW-ICPMR-14684/2021/EPI_ISL_7264191/2021-11-17,human,2021-11-17,NA
-0.6403538275664062,0.9509358555980381,-1.0107901449570917,1.5059033983219903,-0.5927676147426999,2.615483509658081,1.374054945490031,-0.5591087158369659,0.03668209864479305,1.0367963589177458,0.2541003499198926,6.418476861114186e-16,hCoV-19/Australia/NSW-ICPMR-19351/2021/EPI_ISL_8901266/2021-12-31,human,2021-12-31,NA
-0.3589497827984214,1.3605854268653181,0.364006082590571,1.055038365405097,-0.9398848703305012,-0.6121887752620127,1.3795674882536264,1.8708822490517105,-0.921917586696109,0.010943390946037797,0.8852489344160012,1.807581861967833e-15,hCoV-19/Canada/AB-ABPHL-48970/2021/EPI_ISL_8846966/2021-12-30,human,2021-12-30,NA
0.97478083846853,0.010663677218757554,-0.3529265580263416,0.0052102181842802325,0.2404388132759709,-0.6201399229786172,2.0433446472005996,-0.6869462810356568,2.4341830295291045,-2.1054998697974456,-0.315753085078602,-2.42861286636753e-17,hCoV-19/Canada/ON-PHL-22-00690/2021/EPI_ISL_9136262/2021-12-12,human,2021-12-12,NA
1.3907920148077713,-0.8525851932144981,0.007311385855553257,0.2763418876561726,-0.08130190810538696,0.9415687632396036,-0.17156071400869183,-0.840321428719027,0.33559880980609463,0.48532846537162794,0.35164262382687195,9.8879238130678e-16,hCoV-19/Canada/UN-128020/2021/EPI_ISL_12388563/2021-07-06,human,2021-07-06,NA
1.775496666052991,0.36483783236437445,-0.9375026861115574,-0.8842093845052869,0.46405710253589355,0.9442295402569624,0.37923342014852546,0.026964865979292377,-0.07097995107929689,0.33266601869435264,0.2673344203382755,-4.2674197509029455e-16,hCoV-19/Chile/LI-163543/2021/EPI_ISL_5687148/2021-10-06,human,2021-10-06,NA
1.2451766159836093,-2.717867350290613,1.1614116692229177,0.19085921305807096,0.13138851447849526,0.26042457060211766,-0.6304790177887363,0.4676574804080512,0.5168249473692689,0.11598875103972046,-0.16320373405636726,9.332812300755222e-16,hCoV-19/Colombia/ANT-CWOHC-VG-SEC02463S/2021/EPI_ISL_8519367/2021-10-15,human,2021-10-15,NA
0.8204419961090742,0.04936778231899065,1.1827503300218127,0.4876547109516961,-0.9163708422808738,-1.8931049044111243,-0.30885708687818897,1.0259496823728331,-0.30520660493207186,-0.4301131060875903,1.2537805022318413,7.667477763817487e-16,hCoV-19/Curacao/CW-RIVM-58293/2021/EPI_ISL_4543463/2021-09-01,human,2021-09-01,NA
1.0742390118875536,0.17617057781685444,1.5946363990310728,-0.6501992239945307,0.2515166330459684,-2.0424065095716952,0.09197711654601681,0.44021168590590776,-2.5971757099730297,-0.5192065023984876,1.222839235904646,-1.4536982728685643e-15,hCoV-19/Curacao/CW-RIVM-63015/2021/EPI_ISL_5206034/2021-09-23,human,2021-09-23,NA
0.75665697383236,0.18385021633550938,-1.1182334013779769,0.19741972420195908,-0.8111860779218221,0.7954619555244423,-0.6537273106512831,-0.5475350244366726,-0.2018654866548985,0.09100398254725973,0.27050540719110017,1.321859288694327e-15,hCoV-19/England/DHSC-CYDQ5WT/2021/EPI_ISL_11939828/2021-12-21,human,2021-12-21,NA
0.9854686766389162,-1.284373133243067,0.07855501098917951,-0.3224960604014095,0.22321015096941105,0.7089232621587059,-0.42917163506042744,0.44058625613915936,0.5516788549852579,0.1099967068062135,0.016272748267585842,3.7816971776294395e-16,hCoV-19/France/IDF-CERBAHC-11515765/2021/EPI_ISL_9034947/2021-11-13,human,2021-11-13,NA
1.0323014484750126,-1.651691673784505,0.3885865506234918,-0.1679436430913951,0.24413259683504818,0.6754213861244384,-0.4555104389575098,0.3571176866070509,0.6451721087269976,0.1579795828226706,0.008499951771483546,2.671474153004283e-16,hCoV-19/Fujian/2021KT-VIR-SPE-0017/2021/EPI_ISL_15756116/2021-11-18,human,2021-11-18,NA
-0.3541010870781628,1.0103358147908983,0.2356386028727287,0.8926941317543757,-1.160438047630925,0.026320798279660877,-1.093583354740718,-0.03307158668959398,0.5454025901182482,-0.2372701840952503,1.7003243517048146,1.5300261058115439e-15,hCoV-19/India/GJ-INSACOG-GBRC2877/2021/EPI_ISL_6931529/2021-10-12,human,2021-10-12,NA
-2.7096451806473323,0.24253405059374847,0.6378789478857705,0.9447659755503353,0.9493240523471387,0.44514776091915165,4.898489216197484,0.6029884116178534,-1.0951202040854389,1.4082068401047838,-0.8471226580623717,-2.2447321779139884e-15,hCoV-19/India/WB-INSACOG-1932000348212/2021/EPI_ISL_4739293/2021-09-11,human,2021-09-11,NA
1.0104914461019399,1.4160187762607617,-1.9329090654874876,-0.4593865376619925,-0.6622057753472659,0.16301629449950883,0.21747254914768754,-0.4793932790343226,-0.4159721720198823,0.1336476761900311,0.2475149152726511,3.7816971776294395e-16,hCoV-19/Mexico/CMX-INMEGEN-26-165/2021/EPI_ISL_4070034/2021-09-02,human,2021-09-02,NA
1.3649775047216308,-0.33998437985840047,0.060468606864416796,1.9853879706393152,-0.458904264861199,2.0101885772077828,2.0821869697588715,-0.41187927761623677,-0.13931273211019707,-1.6761509597709616,-0.3908684563755122,2.14064876935538e-15,hCoV-19/Mexico/TAM-INMEGEN-43-150/2021/EPI_ISL_7887210/2021-12-13,human,2021-12-13,NA
1.3649775047216308,-0.33998437985840047,0.060468606864416796,1.9853879706393152,-0.458904264861199,2.0101885772077828,2.0821869697588715,-0.41187927761623677,-0.13931273211019707,-1.6761509597709616,-0.3908684563755122,2.14064876935538e-15,hCoV-19/Mexico/YUC-INMEGEN-43-151/2021/EPI_ISL_7887211/2021-12-09,human,2021-12-09,NA
1.2258427095158955,0.04012831212707546,-0.7426538667670046,0.22756600825801088,-0.6629272023699597,-0.04811730129491671,0.16778762163748806,-0.9578429499015707,-0.09607318497686287,0.3540727315494928,0.23722137085846431,5.585809592645319e-16,hCoV-19/Netherlands/ZH-RIVM-57049/2021/EPI_ISL_4401156/2021-08-25,human,2021-08-25,NA
-0.8869875837145607,1.0301182900227017,-1.414629911944328,0.7465097381436653,-0.7092311605633304,1.383622000684892,1.2045967902007197,0.5070534121598935,-0.06955532738341558,0.5084368995479951,-0.13870915802442277,4.753142324176451e-16,hCoV-19/Panama/GMI-PAM78378/2021/EPI_ISL_11696073/2021-09-09,human,2021-09-09,NA
0.20793067567070864,-0.059373440899450625,0.008291361857801063,-0.4775971960310619,0.36691593847771103,-0.38932084686233936,0.4700462464609628,-2.2685419781089915,-1.3302252402103076,0.38723113397392855,0.3549088947058138,-3.3688329903469594e-15,hCoV-19/Panama/M116675-GMI/2021/EPI_ISL_11854677/2021-12-15,human,2021-12-15,NA
1.1966644452393154,-2.001715013635304,0.5992526998399368,0.46892154358013194,0.061327857583697465,2.136449862701486,-1.3782138223332148,-0.15642170808248845,0.3251411200282919,0.22886529722236165,0.3114717292853485,1.987993103469421e-15,hCoV-19/Puerto_Rico/PR-CDC-STM-A78VE9KHX/2021/EPI_ISL_6417242/2021-11-05,human,2021-11-05,NA
-0.381742688749788,0.8452298284023053,-1.171508135061168,-0.44246681937205434,-0.052954485731360884,-0.3567391280914718,0.9448913324236292,-0.9526101609575198,2.1034660823214333,0.5421218075766773,0.31977929461681975,-2.6471880243406076e-15,hCoV-19/Puerto_Rico/PR-UPRRP-5284/2021/EPI_ISL_10329914/2021-11-15,human,2021-11-15,NA
0.9700183177093769,-1.94467876785655,0.5990949430211878,-0.3687959384285471,-0.20156930840539694,-2.347605767375021,0.6707934996170832,0.8360120646546514,0.5566450575039945,-0.03594114294653453,-0.6231783600541972,-1.0651202142497596e-15,hCoV-19/Puerto_Rico/PR-Yale-11155/2021/EPI_ISL_5395507/2021-09-25,human,2021-09-25,NA
0.16430091471892427,-1.188907344496158,-0.4022481355031037,-0.04943147533317556,-0.9954217038923399,-1.2334001011361844,-0.638247225927421,0.9011430219584535,0.04563985461201142,-0.42495179979922454,-0.4798759026376379,1.2663481374630692e-15,hCoV-19/USA/AK-CDC-LC0365780/2021/EPI_ISL_6532792/2021-10-31,human,2021-10-31,NA
1.8480494135932575,0.0022544708608746057,-0.6215746080183882,-0.7281702212706358,0.4935199887970317,0.9133934214321998,0.37139592782040676,-0.07617464219198189,0.01596893973882216,0.3915594424990721,0.26535032084444377,-1.1206313654810174e-15,hCoV-19/USA/AK-PHL11874/2021/EPI_ISL_3944436/2021-08-21,human,2021-08-21,NA
1.8423438542371136,-2.796580454316167,1.3627740338589514,0.5617364765574547,0.17926546354790523,1.11641718814098,-0.7976016588848607,-0.1724939560768094,0.169713024065888,0.35101462475439466,0.10989083956079573,2.1163626406917047e-16,hCoV-19/USA/AK-PHL13237/2021/EPI_ISL_4668834/2021-08-14,human,2021-08-14,NA
1.4557999742367458,-0.13133372326276932,0.2243990447832599,-1.531713897003711,0.9629148700237877,-2.2235732589817405,1.768937009366528,-1.30766941085701,-2.3585242844624075,0.2698304225610189,-0.1434642861471376,-4.173744683200198e-15,hCoV-19/USA/AK-PHL14335/2021/EPI_ISL_5659114/2021-10-04,human,2021-10-04,NA
1.1839158945680528,0.7967110373282017,3.8952956044485796,-1.0425143620605937,1.9473408037443525,1.6296952971218759,-0.9964686252396722,0.013878041920096371,-0.5361980517260418,0.38799284319959665,0.024243306213890117,-1.0408340855860843e-17,hCoV-19/USA/AK-PHL16474/2021/EPI_ISL_9637067/2021-12-18,human,2021-12-18,NA
0.09465082651376973,1.2932340839002454,-1.2251430205716993,-1.0810353285444865,0.2695398895381813,-0.15071866567564562,0.4897616638091601,-1.6766554871950192,-1.5249692937300705,0.1688963511302221,0.35374901912467704,-2.84147705365001e-15,hCoV-19/USA/AL-ADPH-ADPH_0988/2021/EPI_ISL_5887327/2021-10-18,human,2021-10-18,NA
2.217499248880137,-1.3326170234224783,0.09723346113604138,-0.13893911770062578,-0.5087603673690833,-1.2797973861625938,0.224881689014918,0.4505501952662021,-1.1371677546468226,-0.03504912241789786,-0.37545096780449205,-4.2674197509029455e-16,hCoV-19/USA/AL-CDC-ASC210281207/2021/EPI_ISL_4984235/2021-09-14,human,2021-09-14,NA
0.12089859644037765,0.9798250232759249,-0.9393472490331563,-0.9412142978401563,0.29210263258514574,-0.2060045369262209,0.4851934573504316,-1.8137999180165498,-1.4798456715730526,0.21948611788669087,0.35401777078372104,-2.2863655413374318e-15,hCoV-19/USA/AL-CDC-ASC210492671/2021/EPI_ISL_6384900/2021-10-22,human,2021-10-22,NA
1.2898375872073387,2.678179181634208,2.6483993440842033,0.6279467618225474,-0.4606255089829732,-1.7279948584220386,0.7392868840298685,-2.9469233787013414,0.7214378315191149,4.3653819358425485,0.8529609781412316,-4.506811590587745e-15,hCoV-19/USA/AL-CDC-QDX31281390/2021/EPI_ISL_7936317/2021-11-17,human,2021-11-17,NA
2.001434834783912,-0.6898809614011175,0.011839093025718561,-0.0653054587155308,-0.004242529763311492,-0.3051012528160419,0.7047265047534113,-0.6772940409705973,-0.054849790830086065,0.5189392060907563,0.13172955964241953,-1.3426759704060487e-15,hCoV-19/USA/AL-Mobile-SL-21052660014/2021/EPI_ISL_2941510/2021-05-26,human,2021-05-26,NA
1.206706711855992,-2.1947062282916208,0.6019254308512858,0.1731425182862938,-0.5312121885333161,-0.938077707248431,-0.4442341987218628,0.6403144434567957,-0.17713148317997363,-0.13788321944009693,-0.4116150029678038,3.122502256758253e-17,hCoV-19/USA/AR-CDC-LC0185976/2021/EPI_ISL_3751032/2021-08-09,human,2021-08-09,NA
0.6837933036959798,0.7532084945505261,-0.6044944777117383,-1.4370208128395614,0.9155060470856289,-0.3826483693900158,0.9826294625900938,-1.4873676592008467,-1.59894603540364,0.2983817612108667,0.270745464341424,-3.3965885659625883e-15,hCoV-19/USA/AR-CDC-QDX28468229/2021/EPI_ISL_4459549/2021-09-03,human,2021-09-03,NA
0.1335740718574271,-1.20083546138438,-0.37314482376811153,0.752475301259474,-1.498372346691144,-0.5176395928588301,-1.166808782914747,-0.039945596979104214,-0.15838541283474633,-0.2760062768108089,-0.1922082752746769,1.1275702593849246e-15,hCoV-19/USA/AZ-ASU20176/2021/EPI_ISL_5932745/2021-10-25,human,2021-10-25,NA
0.761108350093618,0.845272752750678,0.9091827211974355,2.5406589061879727,-0.9226252208532308,1.6800983783320356,1.3439807106331594,-0.06208522894743099,-0.13854496396561244,-1.8904883581714798,1.0680428990575708,3.2231162183649076e-15,hCoV-19/USA/AZ-ASU45278/2022/EPI_ISL_10103531/2022-01-12,human,2022-01-12,NA
-1.0038156181496245,-1.301848493167586,2.9926909936413373,-1.0287669694842227,1.6544631167265689,-1.290245520302065,-0.20083879833205476,-0.4180695752554872,-1.3228533799049005,-0.32524881540433603,1.2504202826874495,-2.96637714392034e-15,hCoV-19/USA/AZ-ASU65051/2022/EPI_ISL_12432313/2022-01-04,human,2022-01-04,NA
1.2909902967059437,-0.6082933494713644,-0.1362589902703421,-1.0159496203682499,1.1256610516275676,1.3259793839718528,0.28451162956105114,0.3778710173974562,1.099422319335261,0.4210718969009724,0.24531460552010667,1.0061396160665481e-16,hCoV-19/USA/AZ-CDC-ASC210478476/2021/EPI_ISL_6386149/2021-10-24,human,2021-10-24,NA
-0.3237567496024298,-1.901354671817146,0.7178896834115915,-0.139644151729788,0.19234735966251543,-1.0487181955962577,0.3762465265961813,0.15435327724932224,2.3863613402966157,0.2802395608390508,-0.20589943461684793,-2.463307335887066e-16,hCoV-19/USA/AZ-CDC-LC0263763/2021/EPI_ISL_4476134/2021-08-25,human,2021-08-25,NA
0.7582000003767536,-2.1145515554741046,1.0061035906011837,1.372805795728912,-0.20702461541249825,1.5560283040368699,0.7937724614828083,1.3031873920161996,-1.0513915222610803,0.5338261704622675,-0.5170294923767189,1.6965595595053173e-15,hCoV-19/USA/AZ-CDC-LC0347350/2021/EPI_ISL_6083312/2021-10-20,human,2021-10-20,NA
0.3341336704043153,-1.2271144628704957,-0.058591688321910126,0.8511441938420505,-1.3473275076826383,-1.1713994597121071,-0.3789377850628047,-0.6460293091452126,0.25847187518782816,0.047634916634616505,-0.13813600142145852,-6.591949208711867e-17,hCoV-19/USA/AZ-CDC-QDX28737468/2021/EPI_ISL_4825839/2021-09-12,human,2021-09-12,NA
1.310847032544658,0.5344739131198935,1.0225069763941181,0.6797139661587901,-0.9429487357495487,-1.1411989543749717,-0.41885407071383557,0.5326856452124455,-0.7733610784237772,-0.28467543983813254,1.5967179073615634,1.2108369862318114e-15,hCoV-19/USA/CA-CDC-FG-079967/2021/EPI_ISL_3662785/2021-08-14,human,2021-08-14,NA
0.08620350967071831,0.4944870624916466,-1.3843360500496116,0.12882585659577866,-1.1706401275494542,-0.5798531035988099,-0.16477195005012446,-0.5145035784201634,0.2208419797109617,-0.00059460047585354215,0.05135747479215777,5.447031714567174e-16,hCoV-19/USA/CA-CDC-FG-166067/2021/EPI_ISL_6417931/2021-11-08,human,2021-11-08,NA
2.2101270068072583,-1.3845958862174421,0.13895116407250757,-0.42755935274339596,0.021904419424733423,-0.19454780438013575,-0.06640669947769223,0.7340434014211307,-0.8497646618486363,-0.00714931680577723,-0.23370225036329642,1.0304257447302234e-15,hCoV-19/USA/CA-CDC-FG-169470/2021/EPI_ISL_6626673/2021-11-11,human,2021-11-11,NA
-0.13003438115138966,-1.2615600607609443,-0.1514233111948129,0.4773257995320844,-1.286471135546689,-1.827963352166388,-0.24879739754013191,-0.00261500786417709,0.5832465798871956,-0.15529349494543748,-0.38122430363906146,3.7816971776294395e-16,hCoV-19/USA/CA-CDC-LC0304393/2021/EPI_ISL_5165899/2021-09-20,human,2021-09-20,NA
-0.25820963930992114,-1.80344988092491,-0.06612371792349268,1.7287372398005072,-2.591907367506534,-1.6607095607313513,-1.49534911343668,-0.5717764296817176,-0.4540888148698678,-0.4029510984684815,-0.3705550277792391,1.5439038936193583e-15,hCoV-19/USA/CA-HLX-STM-G4789WGJW/2022/EPI_ISL_9535521/2022-01-06,human,2022-01-06,NA
1.162385295977029,-1.3809596696462434,-0.17686384479462658,-0.25907916138839765,-0.6620698862780376,-1.0110770488909555,-0.4780597173120836,1.104338073192565,-0.65700254410417,-0.37385042025723136,-0.4917941345617768,3.122502256758253e-17,hCoV-19/USA/CA-MCPHL-MC02828/2021/EPI_ISL_8318772/2021-12-21,human,2021-12-21,NA
0.20155826719219672,0.2748979097203191,-0.5404578082890439,2.5455406689232043,-1.7226090046771827,0.02057505276017834,2.3757451692882,-0.9901544773580486,0.08706717634395184,-1.8383337449520758,-0.6118631874899024,1.2524703496552547e-15,hCoV-19/USA/CA-SEARCH-114459/2021/EPI_ISL_8371830/2021-10-09,human,2021-10-09,NA
1.036666235390435,-0.6850536666540142,1.7158455828928267,1.297915591218513,-1.0821074759852953,-0.4315895752839931,-1.2804955167050902,0.4147272428125749,-0.5371380954832513,-0.3084143111377243,1.5560080304166934,1.474514954580286e-15,hCoV-19/USA/CO-CDC-LC0435223/2021/EPI_ISL_8154274/2021-12-10,human,2021-12-10,NA
1.0362787440286167,0.7073348678698589,-1.2308979141341285,-0.9598385205838962,0.0677359708951713,-0.5721434736481619,0.9183380485036492,0.06338415261287966,0.3950821272215237,0.2316727092073303,0.02570977692405697,-1.1761425167122752e-15,hCoV-19/USA/CO-CDC-MMB11330214/2021/EPI_ISL_6812233/2021-10-28,human,2021-10-28,NA
0.4921320591876376,0.6060187236067385,-1.2500050394295168,-0.3291494806513355,-0.5107823115012385,-0.44881242839101737,0.4177127118344831,-0.4458185538607736,0.5117115902513513,0.20756404727753497,0.11539016479378432,-3.9898639947466563e-16,hCoV-19/USA/CO-CDPHE-2102071295/2021/EPI_ISL_6912774/2021-10-21,human,2021-10-21,NA
0.6480682000651987,-0.04896219352508224,-0.7756151577981278,0.8602017205859187,-1.252665837174993,0.06791468917699178,-0.3394350899388405,-1.466971401386614,0.03961981063870265,0.3254741394564931,0.3260556845651663,-3.157196726277789e-16,hCoV-19/USA/CT-CDC-ASC210194929/2021/EPI_ISL_5228666/2021-08-20,human,2021-08-20,NA
0.75665697383236,0.18385021633550938,-1.1182334013779769,0.19741972420195908,-0.8111860779218221,0.7954619555244423,-0.6537273106512831,-0.5475350244366726,-0.2018654866548985,0.09100398254725973,0.27050540719110017,1.321859288694327e-15,hCoV-19/USA/CT-CDC-LC0439341/2021/EPI_ISL_8367784/2021-12-24,human,2021-12-24,NA
0.6167185373165521,-0.08997065715655943,1.2130464837688102,-0.6870206518112623,-0.014662565420531848,0.04628967654082516,-0.8633410639206529,0.8852512081411341,1.0201488977417388,0.15589530744209568,-2.003872197617776,1.294103713078698e-15,hCoV-19/USA/CT-CDC-QDX30610650/2021/EPI_ISL_6399476/2021-10-29,human,2021-10-29,NA
1.3807213501339088,-0.425878523347822,-0.5050828506499854,-0.05378199402975538,-0.2624235218725607,0.640294040992938,-0.2589428799244059,-0.2782953574354786,-0.17476002425599074,0.21141032973216628,0.1833336703824102,1.0304257447302234e-15,hCoV-19/USA/CT-DPH-1052858001/2021/EPI_ISL_8165604/2021-12-03,human,2021-12-03,NA
0.6527293647492669,0.6379274626325655,-1.4973804988722779,0.32138186167557825,-1.327276301500957,-0.1078457703767659,-0.3864629539931796,-0.758061155024256,-0.5065962364514819,0.022904599619003912,0.16798609400672246,-4.544975507059235e-16,hCoV-19/USA/CT-JAX-JAX-2152-106/2021/EPI_ISL_8317748/2021-12-22,human,2021-12-22,NA
1.3231060064604683,-0.07053988693696436,-0.8084410653573499,-0.21865798411249338,-0.27201154756804335,0.6762869193979381,-0.23611358703315138,-0.1752572712422298,-0.25281557981481556,0.15978363666833306,0.18722139064390933,1.0061396160665481e-16,hCoV-19/USA/CT-JAX-JAX-2201-02-036/2021/EPI_ISL_8514245/2021-12-27,human,2021-12-27,NA
1.3231060064604683,-0.07053988693696436,-0.8084410653573499,-0.21865798411249338,-0.27201154756804335,0.6762869193979381,-0.23611358703315138,-0.1752572712422298,-0.25281557981481556,0.15978363666833306,0.18722139064390933,1.0061396160665481e-16,hCoV-19/USA/CT-SEMA4-1556/2021/EPI_ISL_7697002/2021-12-05,human,2021-12-05,NA
